4812.602696, -2347.841735, 5557.983090, 5.618346, 1.939091, -4.041422
4868.576707, -2328.349323, 5517.328500, 5.576375, 1.959364, -4.089437
4924.128587, -2308.655031, 5476.195529, 5.533921, 1.979466, -4.137098
4979.253523, -2288.760568, 5434.587747, 5.490987, 1.999397, -4.184399
5033.946741, -2268.667662, 5392.508769, 5.447578, 2.019155, -4.231336
5088.203506, -2248.378057, 5349.962248, 5.403697, 2.038737, -4.277906
5142.019117, -2227.893516, 5306.951879, 5.359348, 2.058142, -4.324105
5195.388915, -2207.215816, 5263.481398, 5.314535, 2.077368, -4.369928
5248.308278, -2186.346752, 5219.554577, 5.269261, 2.096414, -4.415372
5300.772623, -2165.288137, 5175.175233, 5.223532, 2.115278, -4.460433
5352.777409, -2144.041799, 5130.347217, 5.177350, 2.133959, -4.505106
5404.318132, -2122.609581, 5085.074423, 5.130720, 2.152454, -4.549388
5455.390330, -2100.993344, 5039.360779, 5.083646, 2.170762, -4.593275
5505.989581, -2079.194965, 4993.210256, 5.036131, 2.188882, -4.636763
5556.111504, -2057.216336, 4946.626860, 4.988181, 2.206812, -4.679849
5605.751761, -2035.059364, 4899.614634, 4.939799, 2.224550, -4.722528
5654.906055, -2012.725972, 4852.177660, 4.890989, 2.242096, -4.764798
5703.570130, -1990.218099, 4804.320055, 4.841756, 2.259446, -4.806654
5751.739775, -1967.537698, 4756.045974, 4.792104, 2.276601, -4.848093
5799.410819, -1944.686738, 4707.359606, 4.742037, 2.293558, -4.889110
5846.579139, -1921.667201, 4658.265178, 4.691559, 2.310316, -4.929704
5893.240650, -1898.481085, 4608.766950, 4.640676, 2.326874, -4.969870
5939.391315, -1875.130402, 4558.869219, 4.589391, 2.343229, -5.009604
5985.027140, -1851.617180, 4508.576315, 4.537709, 2.359381, -5.048904
6030.144177, -1827.943456, 4457.892602, 4.485634, 2.375329, -5.087765
6074.738521, -1804.111287, 4406.822480, 4.433171, 2.391070, -5.126185
6118.806314, -1780.122740, 4355.370379, 4.380324, 2.406604, -5.164160
6162.343744, -1755.979895, 4303.540765, 4.327099, 2.421930, -5.201687
6205.347043, -1731.684849, 4251.338136, 4.273499, 2.437045, -5.238763
6247.812492, -1707.239708, 4198.767020, 4.219529, 2.451948, -5.275384
6289.736417, -1682.646594, 4145.831980, 4.165195, 2.466639, -5.311547
6331.115191, -1657.907639, 4092.537608, 4.110500, 2.481116, -5.347250
6371.945236, -1633.024991, 4038.888528, 4.055450, 2.495378, -5.382488
6412.223021, -1608.000807, 3984.889395, 4.000049, 2.509423, -5.417260
6451.945061, -1582.837259, 3930.544893, 3.944302, 2.523250, -5.451562
6491.107922, -1557.536529, 3875.859738, 3.888214, 2.536859, -5.485390
6529.708218, -1532.100811, 3820.838674, 3.831790, 2.550248, -5.518743
6567.742610, -1506.532313, 3765.486472, 3.775034, 2.563415, -5.551617
6605.207809, -1480.833251, 3709.807936, 3.717952, 2.576360, -5.584010
6642.100578, -1455.005855, 3653.807894, 3.660549, 2.589082, -5.615918
6678.417727, -1429.052365, 3597.491204, 3.602829, 2.601579, -5.647339
6714.156115, -1402.975031, 3540.862751, 3.544797, 2.613850, -5.678270
6749.312654, -1376.776115, 3483.927447, 3.486460, 2.625895, -5.708709
6783.884306, -1350.457890, 3426.690230, 3.427821, 2.637712, -5.738652
6817.868082, -1324.022637, 3369.156063, 3.368885, 2.649300, -5.768098
6851.261045, -1297.472648, 3311.329938, 3.309659, 2.660659, -5.797044
6884.060310, -1270.810227, 3253.216868, 3.250147, 2.671787, -5.825486
6916.263043, -1244.037685, 3194.821893, 3.190354, 2.682683, -5.853424
6947.866462, -1217.157343, 3136.150078, 3.130285, 2.693347, -5.880854
6978.867836, -1190.171533, 3077.206510, 3.069945, 2.703777, -5.907774
7009.264488, -1163.082594, 3017.996300, 3.009341, 2.713972, -5.934182
7039.053791, -1135.892874, 2958.524583, 2.948477, 2.723932, -5.960075
7068.233174, -1108.604731, 2898.796516, 2.887358, 2.733657, -5.985452
7096.800115, -1081.220531, 2838.817276, 2.825989, 2.743144, -6.010309
7124.752149, -1053.742648, 2778.592065, 2.764377, 2.752393, -6.034646
7152.086862, -1026.173464, 2718.126104, 2.702526, 2.761404, -6.058459
7178.801894, -998.515368, 2657.424635, 2.640442, 2.770175, -6.081747
7204.894939, -970.770759, 2596.492922, 2.578130, 2.778706, -6.104508
7230.363745, -942.942042, 2535.336245, 2.515595, 2.786997, -6.126739
7255.206114, -915.031628, 2473.959908, 2.452843, 2.795046, -6.148440
7279.419901, -887.041937, 2412.369230, 2.389880, 2.802852, -6.169607
7303.003019, -858.975395, 2350.569551, 2.326710, 2.810416, -6.190240
